DEPT,ECGR,ATRX,ATRT,NPHI,CAL1,HDAR,HROM,DTSM,DTCO
1559.5,22.5567,0.14,0.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1560,23.6655,0.2,0.1998,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1560.5,18.4547,0.3012,0.3614,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1561,21.0848,0.4701,0.5099,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1561.5,23.0869,0.4401,0.4504,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1562,22.3653,0.3706,0.4,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1562.5,20.5071,0.3502,0.3798,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1563,13.7953,0.34,0.36,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1563.5,8.1972,0.3499,0.3898,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1564,17.1512,0.37,0.3995,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1564.5,19.7758,0.3797,0.4295,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1565,17.1334,0.4206,0.471,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1565.5,20.5043,0.49,0.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1566,19.0374,0.5492,0.6089,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1566.5,16.7653,0.45,0.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1567,20.8642,0.3805,0.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1567.5,17.5256,0.4,0.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1568,16.774,0.3702,0.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1568.5,17.6878,0.4296,0.4496,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1569,15.4788,0.4197,0.4292,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1569.5,19.9469,0.4588,0.459,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1570,14.5335,0.43,0.46,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1570.5,16.591,0.4799,0.4999,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1571,19.5943,0.559,0.5198,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1571.5,17.2997,0.7402,0.5611,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1572,16.0437,0.7196,0.5695,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1572.5,17.337,0.7102,0.5302,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1573,20.8788,0.8101,0.6395,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1573.5,19.7532,0.6594,0.6589,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1574,9.8901,0.6909,0.7009,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1574.5,14.3288,0.7199,0.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1575,11.9211,0.6502,0.7001,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1575.5,17.1484,0.6003,0.6202,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1576,16.7768,0.7027,0.7138,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1576.5,13.6044,0.6018,0.6328,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1577,13.4175,0.5591,0.5889,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1577.5,17.9001,0.54,0.6,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1578,23.4786,0.5707,0.5909,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1578.5,16.0335,0.55,0.57,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1579,21.0724,0.4297,0.4593,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1579.5,16.9453,0.4198,0.4296,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1580,15.2874,0.3702,0.3602,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1580.5,18.8292,0.3796,0.3995,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1581,21.4334,0.4791,0.5185,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1581.5,12.4828,0.4,0.4398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1582,22.5567,0.37,0.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1582.5,17.8772,0.3499,0.3799,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1583,22.3653,0.3796,0.3995,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1583.5,16.4079,0.37,0.38,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1584,21.6349,0.4,0.3998,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1584.5,16.9537,0.38,0.38,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1585,17.7115,0.3802,0.39,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1585.5,18.2812,0.3997,0.4388,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1586,7.4467,0.3805,0.4211,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1586.5,19.7611,0.4203,0.48,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1587,16.3973,0.42,0.4499,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1587.5,11.9181,0.4698,0.5099,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1588,15.6434,0.5397,0.5408,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1588.5,22.5567,0.5796,0.6091,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1589,19.3832,0.52,0.54,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1589.5,16.9504,0.5101,0.55,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1590,14.9074,0.5,0.5396,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1590.5,19.2314,0.4905,0.541,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1591,17.8916,0.5299,0.5899,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1591.5,22.7308,0.5201,0.5899,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1592,21.233,0.5201,0.5803,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1592.5,21.0808,0.5291,0.6185,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1593,23.6655,0.5403,0.5809,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1593.5,16.5843,0.5704,0.6601,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1594,13.8005,0.5202,0.5801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1594.5,23.1047,0.5698,0.6498,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1595,18.077,0.53,0.57,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1595.5,11.3713,0.5402,0.5904,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1596,14.5414,0.5202,0.5601,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1596.5,18.2689,0.97,0.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1597,18.2646,0.5696,0.6095,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1597.5,24.4077,0.523,0.5738,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1598,23.4886,0.7596,0.7796,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1598.5,18.635,0.7906,0.8804,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1599,20.1327,0.9193,0.9295,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1599.5,16.6049,1.0781,1.0689,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1600,16.9654,0.7433,0.7724,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1600.5,18.6322,0.8311,0.8711,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1601,13.0604,0.94,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1601.5,21.2528,1.1002,1.1106,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1602,16.2226,1.1395,1.1202,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1602.5,19.3894,1.0289,1.0391,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1603,18.0921,1.1295,1.0994,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1603.5,19.7583,0.9998,1.0198,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1604,20.4929,1.0195,1.0392,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1604.5,21.2428,1.13,1.1406,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1605,15.4811,1.1001,1.1304,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1605.5,10.2508,1.04,1.08,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1606,20.5099,1.0802,1.1102,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1606.5,23.1047,1.1118,1.1517,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1607,28.5225,1.0698,1.0796,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1607.5,16.5843,1.0898,1.0797,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1608,16.2193,1.14,1.13,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1608.5,19.2165,1.08,1.0502,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1609,16.7462,1.1696,1.14,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1609.5,17.1512,1.2485,1.239,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1610,16.0335,1.1902,1.2001,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1610.5,14.3526,1.22,1.2001,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1611,24.2375,1.2009,1.1901,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1611.5,21.0646,1.2,1.1706,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1612,19.929,1.1306,1.101,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1612.5,12.2959,1.24,1.21,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1613,25.7268,1.21,1.18,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1613.5,14.1669,1.16,1.13,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1614,23.4758,1.2793,1.2389,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1614.5,20.1221,1.338,1.288,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1615,17.5284,1.3,1.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1615.5,19.9364,1.2816,1.2116,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1616,17.6975,1.2098,1.1695,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1616.5,19.4091,1.2797,1.2589,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1617,18.2533,1.4,1.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1617.5,20.1249,1.4294,1.3893,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1618,21.8134,1.6486,1.5391,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1618.5,20.1327,1.5497,1.4114,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1619,13.7991,1.4103,1.3698,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1619.5,14.1697,1.28,1.22,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1620,15.4811,1.4199,1.37,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1620.5,23.1008,1.3402,1.28,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1621,11.9343,1.4415,1.3915,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1621.5,24.9685,1.57,1.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1622,19.4018,1.6798,1.5899,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1622.5,20.8749,1.6699,1.6595,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1623,24.9693,1.3736,1.206,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1623.5,23.1142,1.768,1.2876,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1624,19.0103,1.4093,1.3393,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1624.5,11.9248,1.3898,1.3297,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1625,16.5962,1.4202,1.3602,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1625.5,16.5944,1.311,1.2513,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1626,22.17,1.18,1.13,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1626.5,21.439,1.1501,1.1101,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1627,17.3344,0.82,0.81,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1627.5,21.4278,1.1174,1.1081,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1628,18.6434,1.1178,1.0975,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1628.5,23.1285,0.8305,0.831,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1629,16.0218,0.8505,0.8307,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1629.5,9.5118,0.9694,0.9299,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1630,17.5134,0.9197,0.8895,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1630.5,20.5015,0.8888,0.8782,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1631,21.0568,0.9286,0.9282,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1631.5,16.9626,0.8199,0.8001,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1632,23.2916,0.7599,0.7599,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1632.5,17.7146,0.9282,0.9187,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1633,19.1964,1.0114,1.012,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1633.5,15.8421,1.11,1.12,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1634,17.7059,1.34,1.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1634.5,25.8959,1.4098,1.4294,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1635,28.6723,1.3651,1.346,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1635.5,20.5071,1.5395,1.4892,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1636,20.5016,1.3501,1.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1636.5,23.4758,1.5789,1.5489,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1637,11.9315,1.5415,1.5013,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1637.5,30.7523,1.4694,1.4694,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1638,19.741,1.4395,1.3996,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1638.5,22.5526,1.45,1.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1639,20.3213,1.5777,1.5082,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1639.5,20.8788,1.5314,1.4514,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1640,12.4828,1.6205,1.5693,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1640.5,21.9993,1.6804,1.6303,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1641,18.0921,1.5199,1.5099,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1641.5,18.0653,1.58,1.5797,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1642,20.1249,1.8073,1.7782,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1642.5,13.7956,1.8702,1.8105,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1643,20.5183,1.8111,1.8208,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1643.5,17.1334,1.9798,1.9199,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1644,19.5889,1.5709,1.5204,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1644.5,22.9318,1.522,1.4022,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1645,12.6698,1.4998,1.4512,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1645.5,21.4334,1.5001,1.5299,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1646,29.4544,1.4608,1.4308,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1646.5,11.1932,1.2119,1.2023,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1647,16.6061,1.1503,1.1597,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1647.5,19.741,1.1599,1.1398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1648,13.9783,1.0501,1.0202,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1648.5,21.6428,1.1003,1.11,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1649,21.9809,1.0808,1.0505,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1649.5,19.0088,1.2909,1.2081,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1650,13.2474,1.5198,1.0913,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1650.5,23.6566,1.3899,1.3199,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1651,26.2714,1.3102,1.27,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1651.5,19.9469,1.4753,1.4555,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1652,25.7001,1.7995,1.7305,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1652.5,21.9965,1.7399,1.7399,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1653,22.939,1.7599,1.7203,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1653.5,21.8017,1.5208,1.5305,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1654,18.8191,1.4388,1.4182,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1654.5,24.2515,1.5296,1.4995,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1655,21.4167,1.4602,1.4698,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1655.5,17.3415,1.5099,1.4498,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1656,14.5336,1.4335,1.3937,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1656.5,26.4791,1.3094,1.2598,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1657,16.7817,1.4182,1.3681,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1657.5,18.4575,1.32,1.28,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1658,16.7757,1.1693,1.1493,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1658.5,18.0742,1.3097,1.2606,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1659,20.1468,1.265,1.2452,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1659.5,21.9725,2.2683,2.2188,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1660,16.3973,1.7015,1.6616,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1660.5,16.5977,1.3209,1.3411,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1661,13.0356,1.2488,1.2494,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1661.5,13.6095,1.4806,1.451,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1662,16.5893,1.49,1.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1662.5,16.5948,1.6194,1.6894,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1663,19.1958,1.8296,1.8393,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1663.5,21.4251,1.7977,1.738,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1664,30.7635,1.7594,1.7097,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1664.5,16.2227,1.5601,1.5402,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1665,19.2037,1.65,1.61,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1665.5,13.044,1.6536,1.6233,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1666,14.0042,1.78,1.71,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1666.5,15.2696,1.6394,1.5598,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1667,21.2437,1.61,1.57,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1667.5,19.9525,1.4285,1.4075,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1668,19.3772,1.5784,1.4789,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1668.5,23.8631,1.49,1.4102,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1669,21.438,1.44,1.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1669.5,16.7796,1.5498,1.4598,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1670,17.151,1.4698,1.361,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1670.5,20.722,1.4115,1.352,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1671,14.5341,1.3811,1.341,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1671.5,19.7583,1.3998,1.3497,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1672,16.9671,1.2801,1.2601,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1672.5,18.4341,1.534,1.4931,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1673,24.8001,2.4027,2.2642,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1673.5,17.7115,1.9085,1.8585,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1674,19.5641,1.8098,1.7999,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1674.5,20.8816,1.8698,1.8405,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1675,16.7573,1.524,1.493,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1675.5,23.4891,1.67,1.62,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1676,18.8191,1.7598,1.6998,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1676.5,20.2985,1.98,1.92,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1677,13.2351,2.3963,2.2977,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1677.5,15.8449,2.3692,2.2008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1678,13.0487,2.3996,2.2904,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1678.5,20.8698,2.4807,2.4103,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1679,9.5075,2.8523,2.7697,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1679.5,20.6777,2.7111,2.5617,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1680,13.2306,2.6484,2.5545,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1680.5,13.6252,2.3693,2.1006,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1681,13.4058,1.3502,1.2901,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1681.5,17.3292,1.7172,1.5378,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1682,24.0612,1.8049,1.7043,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1682.5,21.792,1.21,1.1407,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1683,14.5308,1.1995,1.1094,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1683.5,17.7136,1.1197,1.0195,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1684,14.3466,1.1403,1.09,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1684.5,19.3894,1.4033,1.4124,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1685,15.8498,1.65,1.6,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1685.5,17.8973,1.6705,1.6698,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1686,16.2104,2.0186,1.7993,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1686.5,25.7678,3.4218,2.1788,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1687,17.8772,3.53,2.24,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1687.5,21.8079,2.8123,1.8604,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1688,20.3253,2.87,2.6,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1688.5,10.6185,3.263,3.0295,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1689,13.0464,1.85,1.75,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1689.5,22.5467,2.0617,1.8618,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1690,19.7611,1.809,1.5594,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1690.5,11.551,1.7007,1.4904,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1691,18.2634,1.4048,1.2624,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1691.5,13.9811,1.67,1.56,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1692,13.9728,1.7616,1.5813,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1692.5,9.512,1.4795,1.3505,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1693,18.8013,1.47,1.45,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1693.5,14.9172,1.4109,1.3518,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1694,14.1658,2.0527,1.9909,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1694.5,14.7205,1.7512,1.651,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1695,18.2689,1.05,0.9901,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1695.5,13.0548,1.06,1.0003,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1696,13.6056,1.01,0.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1696.5,16.3973,1.0184,0.9984,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1697,13.9974,1.0102,1.0205,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1697.5,13.6045,1.0999,1.1,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1698,14.7272,1.8832,1.8134,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1698.5,13.0416,1.7947,1.6722,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1699,13.4184,1.7533,1.6216,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1699.5,17.3334,1.79,1.58,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1700,15.466,1.43,1.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1700.5,14.9158,1.1502,1.1004,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1701,14.9186,1.382,1.369,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1701.5,15.6591,1.3684,1.2482,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1702,18.4453,1.2601,1.0602,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1702.5,17.1602,1.3292,1.1395,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
1703,6.5149,1.47,1.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
