DEPT,ECGR,ATRT,DTCO,DTSM,RHOB,NPHI
701.5,36.9616,1.0245,-999.25,-999.25,-999.25,-999.25
702,34.5042,0.7649,-999.25,-999.25,-999.25,-999.25
702.5,33.2071,0.7352,-999.25,-999.25,-999.25,-999.25
703,35.6717,0.7527,-999.25,-999.25,-999.25,-999.25
703.5,36.3202,0.8061,-999.25,-999.25,-999.25,-999.25
704,27.2402,0.8165,-999.25,-999.25,-999.25,-999.25
704.5,24.8188,0.7888,-999.25,-999.25,-999.25,-999.25
705,20.9274,0.7662,-999.25,-999.25,-999.25,-999.25
705.5,20.0626,0.6941,-999.25,-999.25,-999.25,-999.25
706,26.8078,0.7627,-999.25,-999.25,-999.25,-999.25
706.5,31.7802,0.8402,-999.25,-999.25,-999.25,-999.25
707,36.0608,0.7685,-999.25,-999.25,-999.25,-999.25
707.5,36.9688,0.7839,-999.25,-999.25,-999.25,-999.25
708,37.5742,0.7724,-999.25,-999.25,-999.25,-999.25
708.5,34.0286,0.8635,-999.25,-999.25,-999.25,-999.25
709,32.9477,0.8753,-999.25,-999.25,-999.25,-999.25
709.5,33.8124,0.8352,-999.25,-999.25,-999.25,-999.25
710,32.1693,0.7952,-999.25,-999.25,-999.25,-999.25
710.5,33.1638,0.8136,-999.25,-999.25,-999.25,-999.25
711,29.921,0.8,-999.25,-999.25,-999.25,-999.25
711.5,32.1261,0.8196,-999.25,-999.25,-999.25,-999.25
712,35.369,0.8181,-999.25,-999.25,-999.25,-999.25
712.5,46.3083,0.8592,-999.25,-999.25,-999.25,-999.25
713,52.6038,1.0352,-999.25,-999.25,-999.25,-999.25
713.5,48.254,1.0034,-999.25,-999.25,-999.25,-999.25
714,45.3138,0.9991,-999.25,-999.25,-999.25,-999.25
714.5,43.4113,0.9771,-999.25,-999.25,-999.25,-999.25
715,39.001,1.0089,-999.25,-999.25,-999.25,-999.25
715.5,40.6441,0.9454,-999.25,-999.25,-999.25,-999.25
716,43.6275,0.9605,-999.25,-999.25,-999.25,-999.25
716.5,41.2062,0.893,-999.25,-999.25,-999.25,-999.25
717,33.7692,0.8798,-999.25,-999.25,-999.25,-999.25
717.5,32.2126,0.8637,-999.25,-999.25,-999.25,-999.25
718,33.8989,0.8748,-999.25,-999.25,-999.25,-999.25
718.5,37.0985,0.9093,-999.25,-999.25,-999.25,-999.25
719,47.346,0.8646,-999.25,-999.25,-999.25,-999.25
719.5,48.427,0.9949,-999.25,-999.25,-999.25,-999.25
720,48.1676,0.967,-999.25,-999.25,-999.25,-999.25
720.5,41.725,0.9898,-999.25,-999.25,-999.25,-999.25
721,42.633,1.0281,-999.25,-999.25,-999.25,-999.25
721.5,43.3249,1.048,-999.25,-999.25,-999.25,-999.25
722,50.5024,1.0713,-999.25,-999.25,-999.25,-999.25
722.5,53.5291,1.0869,-999.25,-999.25,-999.25,-999.25
723,47.0434,1.1617,-999.25,-999.25,-999.25,-999.25
723.5,45.4868,1.067,-999.25,-999.25,-999.25,-999.25
724,48.5567,1.0413,-999.25,-999.25,-999.25,-999.25
724.5,51.8861,1.0698,-999.25,-999.25,-999.25,-999.25
725,50.6754,1.0766,-999.25,-999.25,-999.25,-999.25
725.5,49.9403,1.0399,-999.25,-999.25,-999.25,-999.25
726,47.2595,1.1077,-999.25,-999.25,-999.25,-999.25
726.5,42.979,1.1154,-999.25,-999.25,-999.25,-999.25
727,41.2926,1.0615,-999.25,-999.25,-999.25,-999.25
727.5,43.6275,1.0687,-999.25,-999.25,-999.25,-999.25
728,42.0277,1.0287,-999.25,-999.25,-999.25,-999.25
728.5,36.5797,0.8245,-999.25,-999.25,-999.25,-999.25
729,40.9468,0.8918,-999.25,-999.25,-999.25,-999.25
729.5,35.9743,0.9519,-999.25,-999.25,-999.25,-999.25
730,33.1278,0.971,-999.25,-999.25,-999.25,-999.25
730.5,31.737,0.9374,-999.25,-999.25,-999.25,-999.25
731,25.4674,0.8993,-999.25,-999.25,-999.25,-999.25
731.5,32.7747,0.8558,-999.25,-999.25,-999.25,-999.25
732,37.4012,0.8117,-999.25,-999.25,-999.25,-999.25
732.5,37.5309,0.891,-999.25,-999.25,-999.25,-999.25
733,31.6937,0.9116,-999.25,-999.25,-999.25,-999.25
733.5,30.976,0.9332,-999.25,-999.25,-999.25,-999.25
734,29.8777,0.8792,-999.25,-999.25,-999.25,-999.25
734.5,32.8612,0.8705,-999.25,-999.25,-999.25,-999.25
735,28.7968,0.7954,-999.25,-999.25,-999.25,-999.25
735.5,28.2779,0.7738,-999.25,-999.25,-999.25,-999.25
736,26.4619,0.8497,-999.25,-999.25,-999.25,-999.25
736.5,30.9154,0.8939,-999.25,-999.25,-999.25,-999.25
737,33.38,0.905,-999.25,-999.25,-999.25,-999.25
737.5,33.9421,0.8831,-999.25,-999.25,-999.25,-999.25
738,36.8391,0.8458,-999.25,-999.25,-999.25,-999.25
738.5,38.8281,0.941,-999.25,-999.25,-999.25,-999.25
739,40.1252,0.9444,-999.25,-999.25,-999.25,-999.25
739.5,47.0001,0.9079,-999.25,-999.25,-999.25,-999.25
740,44.5572,0.9284,-999.25,-999.25,-999.25,-999.25
740.5,41.9845,0.9303,-999.25,-999.25,-999.25,-999.25
741,36.277,0.9272,-999.25,-999.25,-999.25,-999.25
741.5,37.5742,0.9369,-999.25,-999.25,-999.25,-999.25
742,34.8069,0.9555,-999.25,-999.25,-999.25,-999.25
742.5,37.358,0.9451,-999.25,-999.25,-999.25,-999.25
743,40.6008,0.9539,-999.25,-999.25,-999.25,-999.25
743.5,41.1629,0.9396,-999.25,-999.25,-999.25,-999.25
744,43.7572,0.9999,-999.25,-999.25,-999.25,-999.25
744.5,45.2273,1.0386,-999.25,-999.25,-999.25,-999.25
745,47.8649,1.0716,-999.25,-999.25,-999.25,-999.25
745.5,42.2871,1.0404,-999.25,-999.25,-999.25,-999.25
746,32.6882,0.963,-999.25,-999.25,-999.25,-999.25
746.5,32.6234,0.9571,-999.25,-999.25,-999.25,-999.25
747,29.921,0.9118,-999.25,-999.25,-999.25,-999.25
747.5,33.5097,0.8971,-999.25,-999.25,-999.25,-999.25
748,34.0718,1.027,-999.25,-999.25,-999.25,-999.25
748.5,37.4589,0.9858,-999.25,-999.25,-999.25,-999.25
749,38.3092,1.0762,-999.25,-999.25,-999.25,-999.25
749.5,39.0875,1.1285,-999.25,-999.25,-999.25,-999.25
750,37.358,1.1297,-999.25,-999.25,-999.25,-999.25
750.5,42.633,1.1581,-999.25,-999.25,-999.25,-999.25
751,37.358,1.2047,-999.25,-999.25,-999.25,-999.25
751.5,36.4932,1.1589,-999.25,-999.25,-999.25,-999.25
752,37.0985,1.1862,-999.25,-999.25,-999.25,-999.25
752.5,37.8336,1.1701,-999.25,-999.25,-999.25,-999.25
753,45.6165,1.1996,-999.25,-999.25,-999.25,-999.25
753.5,40.3414,1.1995,-999.25,-999.25,-999.25,-999.25
754,39.7361,1.1831,-999.25,-999.25,-999.25,-999.25
754.5,39.8226,1.2022,-999.25,-999.25,-999.25,-999.25
755,40.817,1.1747,-999.25,-999.25,-999.25,-999.25
755.5,49.7674,1.2543,-999.25,-999.25,-999.25,-999.25
756,55.3884,1.2058,-999.25,-999.25,-999.25,-999.25
756.5,52.7508,1.2087,-999.25,-999.25,-999.25,-999.25
757,50.0052,1.192,-999.25,-999.25,-999.25,-999.25
757.5,47.6055,1.1723,-999.25,-999.25,-999.25,-999.25
758,44.8814,0.9852,-999.25,-999.25,-999.25,-999.25
758.5,42.7628,1.0651,-999.25,-999.25,-999.25,-999.25
759,39.909,1.0632,-999.25,-999.25,-999.25,-999.25
759.5,41.3071,1.0317,-999.25,-999.25,-999.25,-999.25
760,54.8695,0.968,-999.25,-999.25,-999.25,-999.25
760.5,62.0903,0.9601,-999.25,-999.25,-999.25,-999.25
761,68.7923,0.8978,-999.25,-999.25,-999.25,-999.25
761.5,71.0839,0.9722,-999.25,-999.25,-999.25,-999.25
762,62.0903,0.9867,-999.25,-999.25,-999.25,-999.25
762.5,56.6855,0.9003,-999.25,-999.25,-999.25,-999.25
763,56.4261,0.9926,-999.25,-999.25,-999.25,-999.25
763.5,55.7343,1.0151,-999.25,-999.25,-999.25,-999.25
764,52.4482,0.9087,-999.25,-999.25,-999.25,-999.25
764.5,59.496,0.9834,-999.25,-999.25,-999.25,-999.25
765,63.6901,1.0514,-999.25,-999.25,-999.25,-999.25
765.5,53.9183,1.0745,-999.25,-999.25,-999.25,-999.25
766,53.1832,1.0534,-999.25,-999.25,-999.25,-999.25
766.5,53.3129,0.9973,-999.25,-999.25,-999.25,-999.25
767,41.8115,0.9007,-999.25,-999.25,-999.25,-999.25
767.5,52.8373,0.8906,-999.25,-999.25,-999.25,-999.25
768,62.3497,0.9314,-999.25,-999.25,-999.25,-999.25
768.5,68.468,0.9714,-999.25,-999.25,-999.25,-999.25
769,68.1004,1.0171,-999.25,-999.25,-999.25,-999.25
769.5,60.7067,0.9274,-999.25,-999.25,-999.25,-999.25
770,59.9284,0.9302,-999.25,-999.25,-999.25,-999.25
770.5,67.9707,0.9878,-999.25,-999.25,-999.25,-999.25
771,77.2237,0.9778,-999.25,-999.25,-999.25,-999.25
771.5,80.9855,0.9187,-999.25,-999.25,-999.25,-999.25
772,79.2992,0.896,-999.25,-999.25,-999.25,-999.25
772.5,65.5494,1.0331,-999.25,-999.25,-999.25,-999.25
773,67.5816,0.941,-999.25,-999.25,-999.25,-999.25
773.5,67.7545,0.9401,-999.25,-999.25,-999.25,-999.25
774,58.1124,0.9847,-999.25,-999.25,-999.25,-999.25
774.5,53.2264,1.0306,-999.25,-999.25,-999.25,-999.25
775,55.9721,0.9558,-999.25,-999.25,-999.25,-999.25
775.5,58.0691,1.0322,-999.25,-999.25,-999.25,-999.25
776,58.7177,1.0089,-999.25,-999.25,-999.25,-999.25
776.5,67.5816,0.9968,-999.25,-999.25,-999.25,-999.25
777,85.785,0.9179,-999.25,-999.25,-999.25,-999.25
777.5,87.5577,0.8105,-999.25,-999.25,-999.25,-999.25
778,72.4675,0.9181,-999.25,-999.25,-999.25,-999.25
778.5,63.6036,1.0318,-999.25,-999.25,-999.25,-999.25
779,62.393,1.0136,-999.25,-999.25,-999.25,-999.25
779.5,69.3544,0.9927,-999.25,-999.25,-999.25,-999.25
780,75.9698,0.9512,-999.25,-999.25,-999.25,-999.25
780.5,89.1143,0.8587,-999.25,-999.25,-999.25,-999.25
781,87.0389,0.8322,-999.25,-999.25,-999.25,-999.25
781.5,86.6065,0.8145,-999.25,-999.25,-999.25,-999.25
782,79.7316,0.8444,-999.25,-999.25,-999.25,-999.25
782.5,72.9432,0.9899,-999.25,-999.25,-999.25,-999.25
783,67.5384,0.9681,-999.25,-999.25,-999.25,-999.25
783.5,68.1437,0.9278,-999.25,-999.25,-999.25,-999.25
784,67.1924,0.9196,-999.25,-999.25,-999.25,-999.25
784.5,67.5384,0.8811,-999.25,-999.25,-999.25,-999.25
785,72.7053,0.939,-999.25,-999.25,-999.25,-999.25
785.5,77.2021,0.9575,-999.25,-999.25,-999.25,-999.25
786,82.888,0.8794,-999.25,-999.25,-999.25,-999.25
786.5,84.1419,0.9056,-999.25,-999.25,-999.25,-999.25
787,83.7311,0.8549,-999.25,-999.25,-999.25,-999.25
787.5,87.5145,0.8595,-999.25,-999.25,-999.25,-999.25
788,75.523,0.903,-999.25,-999.25,-999.25,-999.25
788.5,66.933,0.8441,-999.25,-999.25,-999.25,-999.25
789,82.0924,0.8254,-999.25,-999.25,-999.25,-999.25
789.5,94.8362,0.8443,-999.25,-999.25,-999.25,-999.25
790,87.0821,0.8033,-999.25,-999.25,-999.25,-999.25
790.5,77.1805,0.7585,-999.25,-999.25,-999.25,-999.25
791,73.9809,0.858,-999.25,-999.25,-999.25,-999.25
791.5,63.5172,0.7857,-999.25,-999.25,-999.25,-999.25
792,60.9229,0.8009,-999.25,-999.25,-999.25,-999.25
792.5,65.7656,0.8961,-999.25,-999.25,-999.25,-999.25
793,74.8889,0.8557,-999.25,-999.25,-999.25,-999.25
793.5,83.0177,0.8158,-999.25,-999.25,-999.25,-999.25
794,82.6718,0.8158,-999.25,-999.25,-999.25,-999.25
794.5,86.5632,0.8008,-999.25,-999.25,-999.25,-999.25
795,81.072,0.8061,-999.25,-999.25,-999.25,-999.25
795.5,74.0241,0.8459,-999.25,-999.25,-999.25,-999.25
796,71.8622,0.9156,-999.25,-999.25,-999.25,-999.25
796.5,74.8456,0.8307,-999.25,-999.25,-999.25,-999.25
797,84.2716,0.7983,-999.25,-999.25,-999.25,-999.25
797.5,96.681,0.6991,-999.25,-999.25,-999.25,-999.25
798,101.0049,0.7403,-999.25,-999.25,-999.25,-999.25
798.5,106.0205,0.675,-999.25,-999.25,-999.25,-999.25
799,102.6912,0.6457,-999.25,-999.25,-999.25,-999.25
799.5,102.8209,0.6766,-999.25,-999.25,-999.25,-999.25
800,93.3517,0.7061,-999.25,-999.25,-999.25,-999.25
800.5,87.6874,0.7092,-999.25,-999.25,-999.25,-999.25
801,68.7058,0.811,-999.25,-999.25,-999.25,-999.25
801.5,61.6579,1.0352,-999.25,-999.25,-999.25,-999.25
802,60.5337,0.987,-999.25,-999.25,-999.25,-999.25
802.5,65.0305,0.9172,-999.25,-999.25,-999.25,-999.25
803,61.0526,0.8631,-999.25,-999.25,-999.25,-999.25
803.5,61.1391,0.8463,-999.25,-999.25,-999.25,-999.25
804,56.9017,0.9344,-999.25,-999.25,-999.25,-999.25
804.5,59.1934,0.9776,-999.25,-999.25,-999.25,-999.25
805,56.9017,0.9767,-999.25,-999.25,-999.25,-999.25
805.5,63.6036,1.0228,-999.25,-999.25,-999.25,-999.25
806,74.6294,0.9402,-999.25,-999.25,-999.25,-999.25
806.5,79.256,0.7912,-999.25,-999.25,-999.25,-999.25
807,86.52,0.7846,-999.25,-999.25,-999.25,-999.25
807.5,80.5963,0.8188,-999.25,-999.25,-999.25,-999.25
808,71.5163,0.963,-999.25,-999.25,-999.25,-999.25
808.5,61.6579,1.0093,-999.25,-999.25,-999.25,-999.25
809,58.9339,0.9205,-999.25,-999.25,-999.25,-999.25
809.5,62.0038,0.9323,-999.25,-999.25,-999.25,-999.25
810,68.6625,0.8309,-999.25,-999.25,-999.25,-999.25
810.5,74.9753,0.8009,-999.25,-999.25,-999.25,-999.25
811,76.4022,0.8132,-999.25,-999.25,-999.25,-999.25
811.5,72.4243,0.8043,-999.25,-999.25,-999.25,-999.25
812,63.2578,0.8687,-999.25,-999.25,-999.25,-999.25
812.5,56.3396,1.0051,-999.25,-999.25,-999.25,-999.25
813,51.9725,1.0599,-999.25,-999.25,-999.25,-999.25
813.5,54.8263,1.0515,-999.25,-999.25,-999.25,-999.25
814,57.2909,0.9904,-999.25,-999.25,-999.25,-999.25
814.5,59.496,1.0503,-999.25,-999.25,-999.25,-999.25
815,66.198,1.0418,-999.25,-999.25,-999.25,-999.25
815.5,70.1759,0.9562,-999.25,-999.25,-999.25,-999.25
816,64.5117,0.9235,-999.25,-999.25,-999.25,-999.25
816.5,69.1814,1.0345,-999.25,-999.25,-999.25,-999.25
817,83.1906,0.9848,-999.25,-999.25,-999.25,-999.25
817.5,82.888,0.9676,-999.25,-999.25,-999.25,-999.25
818,77.8723,0.9621,-999.25,-999.25,-999.25,-999.25
818.5,68.4896,0.96,-999.25,-999.25,-999.25,-999.25
819,70.8677,0.8535,-999.25,-999.25,-999.25,-999.25
819.5,68.4896,0.9398,-999.25,-999.25,-999.25,-999.25
820,65.8088,0.848,-999.25,-999.25,-999.25,-999.25
820.5,61.1391,1.0055,-999.25,-999.25,-999.25,-999.25
821,59.1934,1.0688,-999.25,-999.25,-999.25,-999.25
821.5,52.059,1.0802,-999.25,-999.25,-999.25,-999.25
822,59.4528,1.0664,-999.25,-999.25,-999.25,-999.25
822.5,64.5117,1.0187,-999.25,-999.25,-999.25,-999.25
823,66.0682,1.0187,-999.25,-999.25,-999.25,-999.25
823.5,69.7003,0.9476,-999.25,-999.25,-999.25,-999.25
824,76.5319,0.8537,-999.25,-999.25,-999.25,-999.25
824.5,84.7472,0.866,-999.25,-999.25,-999.25,-999.25
825,92.1842,0.7795,-999.25,-999.25,-999.25,-999.25
825.5,90.5844,0.7433,-999.25,-999.25,-999.25,-999.25
826,84.2284,0.7766,-999.25,-999.25,-999.25,-999.25
826.5,80.7261,0.8099,-999.25,-999.25,-999.25,-999.25
827,75.6239,0.7952,-999.25,-999.25,-999.25,-999.25
827.5,68.5761,0.9795,-999.25,-999.25,-999.25,-999.25
828,64.3171,0.9506,-999.25,-999.25,-999.25,-999.25
828.5,65.5494,1.0098,-999.25,-999.25,-999.25,-999.25
829,67.841,0.9683,-999.25,-999.25,-999.25,-999.25
829.5,60.2311,1.0065,-999.25,-999.25,-999.25,-999.25
830,62.0038,0.9796,-999.25,-999.25,-999.25,-999.25
830.5,83.7095,0.9,-999.25,-999.25,-999.25,-999.25
831,92.2707,0.7963,-999.25,-999.25,-999.25,-999.25
831.5,102.0426,0.7777,-999.25,-999.25,-999.25,-999.25
832,94.7785,0.7989,-999.25,-999.25,-999.25,-999.25
832.5,95.4704,0.8122,-999.25,-999.25,-999.25,-999.25
833,83.5798,0.7695,-999.25,-999.25,-999.25,-999.25
833.5,79.6019,0.7533,-999.25,-999.25,-999.25,-999.25
834,74.8456,0.8638,-999.25,-999.25,-999.25,-999.25
834.5,74.9537,0.8488,-999.25,-999.25,-999.25,-999.25
835,78.4777,0.8025,-999.25,-999.25,-999.25,-999.25
835.5,87.2551,0.7939,-999.25,-999.25,-999.25,-999.25
836,93.5462,0.7978,-999.25,-999.25,-999.25,-999.25
836.5,99.4915,0.7139,-999.25,-999.25,-999.25,-999.25
837,88.9846,0.6976,-999.25,-999.25,-999.25,-999.25
837.5,87.3415,0.6976,-999.25,-999.25,-999.25,-999.25
838,76.8779,0.7877,-999.25,-999.25,-999.25,-999.25
838.5,70.7812,0.9173,-999.25,-999.25,-999.25,-999.25
839,72.3378,0.9798,-999.25,-999.25,-999.25,-999.25
839.5,81.807,0.8404,-999.25,-999.25,-999.25,-999.25
840,86.1309,0.8495,-999.25,-999.25,-999.25,-999.25
840.5,84.0987,0.8239,-999.25,-999.25,-999.25,-999.25
841,82.6718,0.8483,-999.25,-999.25,-999.25,-999.25
841.5,77.4399,0.8097,-999.25,-999.25,-999.25,-999.25
842,75.0186,0.8602,-999.25,-999.25,-999.25,-999.25
842.5,72.727,0.8353,-999.25,-999.25,-999.25,-999.25
843,77.8291,0.7913,-999.25,-999.25,-999.25,-999.25
843.5,83.7095,0.788,-999.25,-999.25,-999.25,-999.25
844,85.2012,0.7842,-999.25,-999.25,-999.25,-999.25
844.5,82.2827,0.7574,-999.25,-999.25,-999.25,-999.25
845,84.8337,0.7442,-999.25,-999.25,-999.25,-999.25
845.5,85.1364,0.7395,-999.25,-999.25,-999.25,-999.25
846,85.7417,0.852,-999.25,-999.25,-999.25,-999.25
846.5,79.991,1.088,-999.25,-999.25,-999.25,-999.25
847,70.7812,1.0649,-999.25,-999.25,-999.25,-999.25
847.5,71.4731,1.0872,-999.25,-999.25,-999.25,-999.25
848,70.8245,1.087,-999.25,-999.25,-999.25,-999.25
848.5,73.0296,1.0223,-999.25,-999.25,-999.25,-999.25
849,73.6782,0.9661,-999.25,-999.25,-999.25,-999.25
849.5,83.8392,0.9346,-999.25,-999.25,-999.25,-999.25
850,86.5632,0.7963,-999.25,-999.25,-999.25,-999.25
850.5,86.1741,0.8023,-999.25,-999.25,-999.25,-999.25
851,69.1814,0.8891,-999.25,-999.25,-999.25,-999.25
851.5,57.5503,0.8914,-999.25,-999.25,-999.25,-999.25
852,54.8695,0.8773,-999.25,-999.25,-999.25,-999.25
852.5,67.106,0.8658,-999.25,-999.25,-999.25,-999.25
853,80.3802,0.8591,-999.25,-999.25,-999.25,-999.25
853.5,93.8705,0.7926,-999.25,-999.25,-999.25,-999.25
854,97.4593,0.7678,-999.25,-999.25,-999.25,-999.25
854.5,92.876,0.6985,-999.25,-999.25,-999.25,-999.25
855,87.8171,0.6904,-999.25,-999.25,-999.25,-999.25
855.5,79.0398,0.7764,-999.25,-999.25,-999.25,-999.25
856,70.0894,0.8328,-999.25,-999.25,-999.25,-999.25
856.5,66.2412,0.8021,-999.25,-999.25,-999.25,-999.25
857,63.9928,0.814,-999.25,-999.25,-999.25,-999.25
857.5,64.1225,0.8355,-999.25,-999.25,-999.25,-999.25
858,63.9928,0.8854,-999.25,-999.25,-999.25,-999.25
858.5,66.5222,0.8019,-999.25,-999.25,-999.25,-999.25
859,68.2302,0.7126,-999.25,-999.25,-999.25,-999.25
859.5,80.0775,0.7241,-999.25,-999.25,-999.25,-999.25
860,75.8833,0.7255,-999.25,-999.25,-999.25,-999.25
860.5,68.7923,0.7982,-999.25,-999.25,-999.25,-999.25
861,64.6846,0.8706,-999.25,-999.25,-999.25,-999.25
861.5,64.5117,0.8403,-999.25,-999.25,-999.25,-999.25
862,62.7821,0.7339,-999.25,-999.25,-999.25,-999.25
862.5,74.8889,0.7919,-999.25,-999.25,-999.25,-999.25
863,70.0894,0.9452,-999.25,-999.25,-999.25,-999.25
863.5,62.0038,0.8676,-999.25,-999.25,-999.25,-999.25
864,58.0691,0.8135,-999.25,-999.25,-999.25,-999.25
864.5,67.4519,0.7733,-999.25,-999.25,-999.25,-999.25
865,79.0398,0.7555,-999.25,-999.25,-999.25,-999.25
865.5,80.0559,0.7472,-999.25,-999.25,-999.25,-999.25
866,81.5908,0.7305,-999.25,-999.25,-999.25,-999.25
866.5,81.9367,0.7076,-999.25,-999.25,-999.25,-999.25
867,83.6663,0.7367,-999.25,-999.25,-999.25,-999.25
867.5,80.164,0.7851,-999.25,-999.25,-999.25,-999.25
868,77.1805,0.7609,-999.25,-999.25,-999.25,-999.25
868.5,73.7214,0.7412,-999.25,-999.25,-999.25,-999.25
869,72.8783,0.7552,-999.25,-999.25,-999.25,-999.25
869.5,70.0894,0.7516,-999.25,-999.25,-999.25,-999.25
870,68.9652,0.7767,-999.25,-999.25,-999.25,-999.25
870.5,77.7426,0.7645,-999.25,-999.25,-999.25,-999.25
871,67.7978,0.7861,-999.25,-999.25,-999.25,-999.25
871.5,63.6469,0.8052,-999.25,-999.25,-999.25,-999.25
872,61.0094,0.7836,-999.25,-999.25,-999.25,-999.25
872.5,66.7601,0.7491,-999.25,-999.25,-999.25,-999.25
873,66.6303,0.7656,-999.25,-999.25,-999.25,-999.25
873.5,65.3332,0.8057,-999.25,-999.25,-999.25,-999.25
874,71.5163,0.7369,-999.25,-999.25,-999.25,-999.25
874.5,77.0508,0.7364,-999.25,-999.25,-999.25,-999.25
875,74.37,0.6858,-999.25,-999.25,-999.25,-999.25
875.5,68.7923,0.6461,-999.25,-999.25,-999.25,-999.25
876,65.0738,0.6492,-999.25,-999.25,-999.25,-999.25
876.5,66.9762,0.6588,-999.25,-999.25,-999.25,-999.25
877,64.7711,0.7108,-999.25,-999.25,-999.25,-999.25
877.5,60.123,0.748,-999.25,-999.25,-999.25,-999.25
878,61.5714,0.734,-999.25,-999.25,-999.25,-999.25
878.5,66.3709,0.6894,-999.25,-999.25,-999.25,-999.25
879,65.9818,0.7286,-999.25,-999.25,-999.25,-999.25
879.5,70.4353,0.7071,-999.25,-999.25,-999.25,-999.25
880,67.4951,0.7157,-999.25,-999.25,-999.25,-999.25
880.5,69.7003,0.7052,-999.25,-999.25,-999.25,-999.25
881,67.9707,0.7021,-999.25,-999.25,-999.25,-999.25
881.5,73.1161,0.6825,-999.25,-999.25,-999.25,-999.25
882,66.2412,0.6983,-999.25,-999.25,-999.25,-999.25
882.5,77.4399,0.708,-999.25,-999.25,-999.25,-999.25
883,88.7252,0.6845,-999.25,-999.25,-999.25,-999.25
883.5,91.7518,0.6627,-999.25,-999.25,-999.25,-999.25
884,84.3148,0.6337,-999.25,-999.25,-999.25,-999.25
884.5,81.0287,0.6499,-999.25,-999.25,-999.25,-999.25
885,78.348,0.6449,-999.25,-999.25,-999.25,-999.25
885.5,85.7849,0.714,-999.25,-999.25,-999.25,-999.25
886,82.3259,0.6737,-999.25,-999.25,-999.25,-999.25
886.5,78.6074,0.6599,-999.25,-999.25,-999.25,-999.25
887,75.4077,0.688,-999.25,-999.25,-999.25,-999.25
887.5,69.3976,0.7156,-999.25,-999.25,-999.25,-999.25
888,68.2302,0.7163,-999.25,-999.25,-999.25,-999.25
888.5,68.5761,0.699,-999.25,-999.25,-999.25,-999.25
889,70.0462,0.7204,-999.25,-999.25,-999.25,-999.25
889.5,73.8944,0.7164,-999.25,-999.25,-999.25,-999.25
890,79.5154,0.6855,-999.25,-999.25,-999.25,-999.25
890.5,80.4666,0.6693,-999.25,-999.25,-999.25,-999.25
891,83.796,0.6844,-999.25,-999.25,-999.25,-999.25
891.5,78.7803,0.6856,-999.25,-999.25,-999.25,-999.25
892,77.548,0.6741,-999.25,-999.25,-999.25,-999.25
892.5,74.543,0.6809,-999.25,-999.25,-999.25,-999.25
893,67.9275,0.6899,-999.25,-999.25,-999.25,-999.25
893.5,61.1823,0.7123,-999.25,-999.25,-999.25,-999.25
894,63.8631,0.7328,-999.25,-999.25,-999.25,-999.25
894.5,61.0094,0.685,-999.25,-999.25,-999.25,-999.25
895,63.3442,0.6645,-999.25,-999.25,-999.25,-999.25
895.5,68.2302,0.6392,-999.25,-999.25,-999.25,-999.25
896,78.7803,0.6511,-999.25,-999.25,-999.25,-999.25
896.5,79.1479,0.6264,-999.25,-999.25,-999.25,-999.25
897,77.9588,0.6891,-999.25,-999.25,-999.25,-999.25
897.5,77.8291,0.7009,-999.25,-999.25,-999.25,-999.25
898,67.8842,0.7009,-999.25,-999.25,-999.25,-999.25
898.5,67.9707,0.7087,-999.25,-999.25,-999.25,-999.25
899,58.1989,0.8248,-999.25,-999.25,-999.25,-999.25
899.5,64.6846,0.8026,-999.25,-999.25,-999.25,-999.25
900,66.2412,0.8155,-999.25,-999.25,-999.25,-999.25
900.5,60.577,0.7163,-999.25,-999.25,-999.25,-999.25
901,70.6948,0.6829,-999.25,-999.25,-999.25,-999.25
901.5,78.6722,0.6836,-999.25,-999.25,-999.25,-999.25
902,93.049,0.62,-999.25,-999.25,-999.25,-999.25
902.5,90.0656,0.6074,-999.25,-999.25,-999.25,-999.25
903,82.052,0.6345,-999.25,-999.25,-999.25,-999.25
903.5,80.272,0.6555,-999.25,-999.25,-999.25,-999.25
904,68.4896,0.7116,-999.25,-999.25,-999.25,-999.25
904.5,68.2734,0.7291,-999.25,-999.25,-999.25,-999.25
905,72.6837,0.7171,-999.25,-999.25,-999.25,-999.25
905.5,71.7757,0.6898,-999.25,-999.25,-999.25,-999.25
906,59.2798,0.6988,-999.25,-999.25,-999.25,-999.25
906.5,55.864,0.705,-999.25,-999.25,-999.25,-999.25
907,64.3819,0.6994,-999.25,-999.25,-999.25,-999.25
907.5,79.7258,0.6203,-999.25,-999.25,-999.25,-999.25
908,70.738,0.6031,-999.25,-999.25,-999.25,-999.25
908.5,78.456,0.581,-999.25,-999.25,-999.25,-999.25
909,84.7905,0.5633,-999.25,-999.25,-999.25,-999.25
909.5,79.3424,0.6108,-999.25,-999.25,-999.25,-999.25
910,71.5595,0.6726,-999.25,-999.25,-999.25,-999.25
910.5,70.1327,0.6727,-999.25,-999.25,-999.25,-999.25
911,65.9385,0.6977,-999.25,-999.25,-999.25,-999.25
911.5,69.9597,0.6706,-999.25,-999.25,-999.25,-999.25
912,69.4408,0.6627,-999.25,-999.25,-999.25,-999.25
912.5,73.1593,0.6996,-999.25,-999.25,-999.25,-999.25
913,76.5319,0.6838,-999.25,-999.25,-999.25,-999.25
913.5,84.704,0.6724,-999.25,-999.25,-999.25,-999.25
914,93.9138,0.6387,-999.25,-999.25,-999.25,-999.25
